,SecId,LegalName,Name,IndustryName,SectorName,Ticker,ClosePrice,MarketCap,TenforeId,Universe,ExchangeId
1213,0P0001O9F5,ALSP Orchid Acquisition Corp I Class A,ALSP Orchid Acquisition Corp I Class A,Shell Companies,Financial Services,ALOR,10.96,79173143,126.1.ALOR,E0EXG$XNAS,EX$$$$XNAS
1214,0P0001NTWR,ALSP Orchid Acquisition Corp I Units (1 Ord Class A & 1/2 War),ALSP Orchid Acquisition Corp I Units (1 Ord Class A & 1/2 War),Shell Companies,Financial Services,ALORU,10.9,,126.1.ALORU,E0EXG$XNAS,EX$$$$XNAS
1215,0P0001BUKT,Altair Engineering Inc Class A,Altair Engineering Inc Class A,Software - Infrastructure,Technology,ALTR,59.64,4844996448,126.1.ALTR,E0EXG$XNAS,EX$$$$XNAS
1216,0P00013OET,Altamira Therapeutics Ltd,Altamira Therapeutics Ltd,Biotechnology,Healthcare,CYTO,0.172,1368088,126.1.CYTO,E0EXG$XNAS,EX$$$$XNAS
1217,0P0001O2Y4,AltEnergy Acquisition Corp,AltEnergy Acquisition Corp,Shell Companies,Financial Services,AEAE,10.521,77092396,126.1.AEAE,E0EXG$XNAS,EX$$$$XNAS
1218,0P0001NOL6,AltEnergy Acquisition Corp Units (1 Ord Class A & 1/2 War),AltEnergy Acquisition Corp Units (1 Ord Class A & 1/2 War),Shell Companies,Financial Services,AEAEU,10.86,,126.1.AEAEU,E0EXG$XNAS,EX$$$$XNAS
1219,0P000007CV,Alterity Therapeutics Ltd ADR,Alterity Therapeutics Ltd ADR,Biotechnology,Healthcare,ATHE,2.2805,10747994,126.1.ATHE,E0EXG$XNAS,EX$$$$XNAS
1220,0P0001QBAZ,AlTi Global Inc Ordinary Shares - Class A,AlTi Global Inc Ordinary Shares - Class A,Asset Management,Financial Services,ALTI,6.75,410483943,126.1.ALTI,E0EXG$XNAS,EX$$$$XNAS
1221,0P000002MN,Altimmune Inc,Altimmune Inc,Biotechnology,Healthcare,ALT,2.32,122232508,126.1.ALT,E0EXG$XNAS,EX$$$$XNAS
1222,0P0000KP09,Altisource Portfolio Solutions SA,Altisource Portfolio Solutions SA,Real Estate Services,Real Estate,ASPS,3.99,105560321,126.1.ASPS,E0EXG$XNAS,EX$$$$XNAS
1223,0P0001LLKZ,Altitude Acquisition Corp Ordinary Shares - Class A,Altitude Acquisition Corp Ordinary Shares - Class A,Shell Companies,Financial Services,ALTU,10.141,89583300,126.1.ALTU,E0EXG$XNAS,EX$$$$XNAS
1224,0P0001LA2T,Altitude Acquisition Corp Units (1 Ord Share Class A & 1/2 War),Altitude Acquisition Corp Units (1 Ord Share Class A & 1/2 War),Shell Companies,Financial Services,ALTUU,10.15,,126.1.ALTUU,E0EXG$XNAS,EX$$$$XNAS
1225,0P0000046W,Alto Ingredients Inc,Alto Ingredients Inc,Specialty Chemicals,Basic Materials,ALTO,3.97,301371711,126.1.ALTO,E0EXG$XNAS,EX$$$$XNAS
1226,0P0001P7TI,Alvotech,Alvotech,Drug Manufacturers - Specialty & Generic,Healthcare,ALVO,8.55,2274496658,126.1.ALVO,E0EXG$XNAS,EX$$$$XNAS
1227,0P0001KBN0,ALX Oncology Holdings Inc Ordinary Shares,ALX Oncology Holdings Inc Ordinary Shares,Biotechnology,Healthcare,ALXO,6.92,344225878,126.1.ALXO,E0EXG$XNAS,EX$$$$XNAS
1228,0P0001MP2S,Alzamend Neuro Inc Ordinary Shares,Alzamend Neuro Inc Ordinary Shares,Biotechnology,Healthcare,ALZN,0.1835,17788512,126.1.ALZN,E0EXG$XNAS,EX$$$$XNAS
1229,0P0001DI7Z,Amalgamated Financial Corp Ordinary Shares Class A,Amalgamated Financial Corp Ordinary Shares Class A,Banks - Regional,Financial Services,AMAL,16.16,491867775,126.1.AMAL,E0EXG$XNAS,EX$$$$XNAS
1230,0P000000B6,Amarin Corp PLC ADR,Amarin Corp PLC ADR,Drug Manufacturers - General,Healthcare,AMRN,0.6933,282803446,126.1.AMRN,E0EXG$XNAS,EX$$$$XNAS
1231,0P000000B7,Amazon.com Inc,Amazon.com Inc,Internet Retail,Consumer Cyclical,AMZN,119.57,1.23E+12,126.1.AMZN,E0EXG$XNAS,EX$$$$XNAS
1232,0P0000X4PC,安霸半導體技術有限公司,Ambarella Inc,Semiconductor Equipment & Materials,Technology,AMBA,46.59,1857926782,126.1.AMBA,E0EXG$XNAS,EX$$$$XNAS
1233,0P0001MQBA,Ambrx Biopharma Inc,Ambrx Biopharma Inc,Biotechnology,Healthcare,AMAM,10.13,632296688,126.1.AMAM,E0EXG$XNAS,EX$$$$XNAS
1234,0P0000TIS1,AMC Networks Inc Class A,AMC Networks Inc Class A,Entertainment,Communication Services,AMCX,11.46,498128562,126.1.AMCX,E0EXG$XNAS,EX$$$$XNAS
1235,0P000000BH,Amdocs Ltd,Amdocs Ltd,Software - Infrastructure,Technology,DOX,79.2,9426859200,126.1.DOX,E0EXG$XNAS,EX$$$$XNAS
1236,0P000000BJ,Amedisys Inc,Amedisys Inc,Medical Care Facilities,Healthcare,AMED,91.15,2974529579,126.1.AMED,E0EXG$XNAS,EX$$$$XNAS
1237,0P000000C2,America's Car-Mart Inc,America's Car-Mart Inc,Auto & Truck Dealerships,Consumer Cyclical,CRMT,63.38,404235183,126.1.CRMT,E0EXG$XNAS,EX$$$$XNAS
1238,0P0001MB4V,American Acquisition Opportunity Inc Class A,American Acquisition Opportunity Inc Class A,Shell Companies,Financial Services,AMAO,10.54,32405946,126.1.AMAO,E0EXG$XNAS,EX$$$$XNAS
1239,0P0001LYE5,American Acquisition Opportunity Inc Units (1 Ord Class A & 1/2 War),American Acquisition Opportunity Inc Units (1 Ord Class A & 1/2 War),Shell Companies,Financial Services,AMAOU,11.66,,126.1.AMAOU,E0EXG$XNAS,EX$$$$XNAS
1240,0P00011HZW,American Airlines Group Inc,American Airlines Group Inc,Airlines,Industrials,AAL,11.15,7286977132,126.1.AAL,E0EXG$XNAS,EX$$$$XNAS
1241,0P00016URW,American Battery Technology Co,American Battery Technology Co,Other Industrial Metals & Mining,Basic Materials,ABAT,3.9,180364719,126.1.ABAT,E0EXG$XNAS,EX$$$$XNAS
1242,0P0000COHV,American Coastal Insurance Corp,American Coastal Insurance Corp,Insurance - Property & Casualty,Financial Services,ACIC,7.36,319037672,126.1.ACIC,E0EXG$XNAS,EX$$$$XNAS
1243,0P000000CR,American Electric Power Co Inc,American Electric Power Co Inc,Utilities - Regulated Electric,Utilities,AEP,75.77,39034888853,126.1.AEP,E0EXG$XNAS,EX$$$$XNAS
1244,0P0000DRPD,American Lithium Corp,American Lithium Corp,Other Industrial Metals & Mining,Basic Materials,AMLI,1.07,233250999,126.1.AMLI,E0EXG$XNAS,EX$$$$XNAS
1245,0P000000DK,American National Bankshares Inc,American National Bankshares Inc,Banks - Regional,Financial Services,AMNB,37.4,397635042,126.1.AMNB,E0EXG$XNAS,EX$$$$XNAS
1246,0P0001QWPS,American Oncology Network Inc Ordinary Shares - Class A,American Oncology Network Inc Ordinary Shares - Class A,Medical Care Facilities,Healthcare,AONC,6.05,209583524,126.1.AONC,E0EXG$XNAS,EX$$$$XNAS
1247,0P0001KHL2,American Outdoor Brands Inc Ordinary Shares,American Outdoor Brands Inc Ordinary Shares,Leisure,Consumer Cyclical,AOUT,8.79,114334861,126.1.AOUT,E0EXG$XNAS,EX$$$$XNAS
1248,0P00009W98,American Public Education Inc,American Public Education Inc,Education & Training Services,Consumer Defensive,APEI,4.36,76074427,126.1.APEI,E0EXG$XNAS,EX$$$$XNAS
1249,0P00017EOD,American Rebel Holdings Inc,American Rebel Holdings Inc,Footwear & Accessories,Consumer Cyclical,AREB,0.4001,1709343,126.1.AREB,E0EXG$XNAS,EX$$$$XNAS
1250,0P00016H5I,American Resources Corp Class A,American Resources Corp Class A,Coking Coal,Basic Materials,AREC,1.38,107934566,126.1.AREC,E0EXG$XNAS,EX$$$$XNAS
1251,0P000000E5,American Software Inc Class A,American Software Inc Class A,Software - Application,Technology,AMSWA,10.87,371047646,126.1.AMSWA,E0EXG$XNAS,EX$$$$XNAS
1252,0P000000EA,American Superconductor Corp,American Superconductor Corp,Specialty Industrial Machinery,Industrials,AMSC,6.22,188373309,126.1.AMSC,E0EXG$XNAS,EX$$$$XNAS
1253,0P000000EK,American Woodmark Corp,American Woodmark Corp,"Furnishings, Fixtures & Appliances",Consumer Cyclical,AMWD,66.08,1085074437,126.1.AMWD,E0EXG$XNAS,EX$$$$XNAS
1254,0P000000EQ,Ameris Bancorp,Ameris Bancorp,Banks - Regional,Financial Services,ABCB,36.18,2501459439,126.1.ABCB,E0EXG$XNAS,EX$$$$XNAS
1255,0P00000028,AMERISAFE Inc,AMERISAFE Inc,Insurance - Specialty,Financial Services,AMSF,50.99,977988913,126.1.AMSF,E0EXG$XNAS,EX$$$$XNAS
1256,0P000000BU,AmeriServ Financial Inc,AmeriServ Financial Inc,Banks - Regional,Financial Services,ASRV,2.58,44239956,126.1.ASRV,E0EXG$XNAS,EX$$$$XNAS
1257,0P000000EY,Ames National Corp,Ames National Corp,Banks - Regional,Financial Services,ATLO,16.18,145493262,126.1.ATLO,E0EXG$XNAS,EX$$$$XNAS
1258,0P0001KQW4,Amesite Inc Ordinary Shares,Amesite Inc Ordinary Shares,Software - Application,Technology,AMST,2.27,5771338,126.1.AMST,E0EXG$XNAS,EX$$$$XNAS
1259,0P000000F0,Amgen Inc,Amgen Inc,Drug Manufacturers - General,Healthcare,AMGN,269.71,1.44E+11,126.1.AMGN,E0EXG$XNAS,EX$$$$XNAS
1260,0P00008X4Q,Amicus Therapeutics Inc,Amicus Therapeutics Inc,Biotechnology,Healthcare,FOLD,10.86,3156644065,126.1.FOLD,E0EXG$XNAS,EX$$$$XNAS
1261,0P000000F3,Amkor Technology Inc,Amkor Technology Inc,Semiconductor Equipment & Materials,Technology,AMKR,21.23,5217542418,126.1.AMKR,E0EXG$XNAS,EX$$$$XNAS
1262,0P000004O8,AMMO Inc,AMMO Inc,Aerospace & Defense,Industrials,POWW,2.69,317306807,126.1.POWW,E0EXG$XNAS,EX$$$$XNAS
1263,0P0001MJ68,AMMO Inc 8.75% PRF PERPETUAL USD 25 - Ser A,AMMO Inc 8.75% PRF PERPETUAL USD 25 - Ser A,Aerospace & Defense,Industrials,POWWP,25.085,,126.1.POWWP,E0EXG$XNAS,EX$$$$XNAS
1264,0P0000L23T,Amphastar Pharmaceuticals Inc,Amphastar Pharmaceuticals Inc,Drug Manufacturers - Specialty & Generic,Healthcare,AMPH,44.94,2196059309,126.1.AMPH,E0EXG$XNAS,EX$$$$XNAS
1265,0P0000Y40H,AmpliTech Group Inc,AmpliTech Group Inc,Communication Equipment,Technology,AMPG,1.8192,17622795,126.1.AMPG,E0EXG$XNAS,EX$$$$XNAS
1266,0P0001NBAR,Amplitude Inc Class A,Amplitude Inc Class A,Software - Application,Technology,AMPL,10.05,1185561344,126.1.AMPL,E0EXG$XNAS,EX$$$$XNAS
1267,0P000000FA,Amtech Systems Inc,Amtech Systems Inc,Semiconductor Equipment & Materials,Technology,ASYS,7.05,99879824,126.1.ASYS,E0EXG$XNAS,EX$$$$XNAS
1268,0P0001O8GI,Amylyx Pharmaceuticals Inc,Amylyx Pharmaceuticals Inc,Biotechnology,Healthcare,AMLX,15.95,1074001223,126.1.AMLX,E0EXG$XNAS,EX$$$$XNAS
1269,0P0001OPP3,AN2 Therapeutics Inc,AN2 Therapeutics Inc,Biotechnology,Healthcare,ANTX,14.74,430443272,126.1.ANTX,E0EXG$XNAS,EX$$$$XNAS
1270,0P000000FH,Analog Devices Inc,Analog Devices Inc,Semiconductors,Technology,ADI,160.86,80158782962,126.1.ADI,E0EXG$XNAS,EX$$$$XNAS
1271,0P00019LN2,AnaptysBio Inc,AnaptysBio Inc,Biotechnology,Healthcare,ANAB,16.98,450743914,126.1.ANAB,E0EXG$XNAS,EX$$$$XNAS
1272,0P00006OVW,Anavex Life Sciences Corp,Anavex Life Sciences Corp,Biotechnology,Healthcare,AVXL,5.62,460565266,126.1.AVXL,E0EXG$XNAS,EX$$$$XNAS
1273,0P000000FO,Andersons Inc,Andersons Inc,Food Distribution,Consumer Defensive,ANDE,49.5,1670733207,126.1.ANDE,E0EXG$XNAS,EX$$$$XNAS
1274,0P0001MC8Q,Anebulo Pharmaceuticals Inc,Anebulo Pharmaceuticals Inc,Biotechnology,Healthcare,ANEB,2.25,57674738,126.1.ANEB,E0EXG$XNAS,EX$$$$XNAS
1275,0P0001OEJC,Anghami Inc,Anghami Inc,Entertainment,Communication Services,ANGH,0.95,25485540,126.1.ANGH,E0EXG$XNAS,EX$$$$XNAS
1276,0P0000UIM1,Angi Inc Class A,Angi Inc Class A,Internet Content & Information,Communication Services,ANGI,1.62,820179310,126.1.ANGI,E0EXG$XNAS,EX$$$$XNAS
1277,0P000000FU,AngioDynamics Inc,AngioDynamics Inc,Medical Instruments & Supplies,Healthcare,ANGO,6.2,246650707,126.1.ANGO,E0EXG$XNAS,EX$$$$XNAS
1278,0P000000SR,ANI Pharmaceuticals Inc,ANI Pharmaceuticals Inc,Drug Manufacturers - Specialty & Generic,Healthcare,ANIP,60.48,1226582663,126.1.ANIP,E0EXG$XNAS,EX$$$$XNAS
1279,0P000000G0,Anika Therapeutics Inc,Anika Therapeutics Inc,Medical Instruments & Supplies,Healthcare,ANIK,18.8,275064905,126.1.ANIK,E0EXG$XNAS,EX$$$$XNAS
1280,0P000001HK,Anixa Biosciences Inc,Anixa Biosciences Inc,Biotechnology,Healthcare,ANIX,3.15,97870569,126.1.ANIX,E0EXG$XNAS,EX$$$$XNAS
1281,0P0001KE2G,Annexon Inc Ordinary Shares,Annexon Inc Ordinary Shares,Biotechnology,Healthcare,ANNX,2.07,110204698,126.1.ANNX,E0EXG$XNAS,EX$$$$XNAS
1282,0P000000GC,Ansys Inc,Ansys Inc,Software - Application,Technology,ANSS,268.79,23328572511,126.1.ANSS,E0EXG$XNAS,EX$$$$XNAS
1283,0P0000AEP0,羚羊企业控股有限公司,Antelope Enterprise Holdings Ltd,Building Products & Equipment,Industrials,AEHL,2.94,6159835,126.1.AEHL,E0EXG$XNAS,EX$$$$XNAS
1284,0P00015BBF,Anterix Inc,Anterix Inc,Telecom Services,Communication Services,ATEX,30.3,576938446,126.1.ATEX,E0EXG$XNAS,EX$$$$XNAS
1285,0P000000GL,APA Corp,APA Corp,Oil & Gas E&P,Energy,APA,40.42,12419667629,126.1.APA,E0EXG$XNAS,EX$$$$XNAS
1286,0P0001BW17,Apellis Pharmaceuticals Inc,Apellis Pharmaceuticals Inc,Biotechnology,Healthcare,APLS,48.45,5704371652,126.1.APLS,E0EXG$XNAS,EX$$$$XNAS
1287,0P000000GR,Apogee Enterprises Inc,Apogee Enterprises Inc,Building Products & Equipment,Industrials,APOG,41.83,923286693,126.1.APOG,E0EXG$XNAS,EX$$$$XNAS
1288,0P0001R9RW,Apogee Therapeutics Inc,Apogee Therapeutics Inc,Biotechnology,Healthcare,APGE,15,760114440,126.1.APGE,E0EXG$XNAS,EX$$$$XNAS
1289,0P0000CP6G,Apollo Medical Holdings Inc,Apollo Medical Holdings Inc,Medical Care Facilities,Healthcare,AMEH,30.29,1430649163,126.1.AMEH,E0EXG$XNAS,EX$$$$XNAS
1290,0P0001QR3V,Apollomics Inc Ordinary Shares - Class A,Apollomics Inc Ordinary Shares - Class A,Biotechnology,Healthcare,APLM,0.568,50914569,126.1.APLM,E0EXG$XNAS,EX$$$$XNAS
1291,0P0001QR3W,Apollomics Inc Warrants (01/04/2028),Apollomics Inc Warrants (01/04/2028),Biotechnology,Healthcare,APLMW,0.0223,50914569,126.1.APLMW,E0EXG$XNAS,EX$$$$XNAS
1292,0P000168Y8,AppFolio Inc Class A,AppFolio Inc Class A,Software - Application,Technology,APPF,176.77,6301235593,126.1.APPF,E0EXG$XNAS,EX$$$$XNAS
1293,0P0001AHE6,Appian Corp A,Appian Corp A,Software - Infrastructure,Technology,APPN,40.06,2929064695,126.1.APPN,E0EXG$XNAS,EX$$$$XNAS
1294,0P000000GY,Apple Inc,Apple Inc,Consumer Electronics,Technology,AAPL,166.89,2.61E+12,126.1.AAPL,E0EXG$XNAS,EX$$$$XNAS
1295,0P0000028I,Applied Digital Corp,Applied Digital Corp,Capital Markets,Financial Services,APLD,4.75,504926163,126.1.APLD,E0EXG$XNAS,EX$$$$XNAS
1296,0P000000H2,Applied DNA Sciences Inc,Applied DNA Sciences Inc,Diagnostics & Research,Healthcare,APDN,0.75,10243890,126.1.APDN,E0EXG$XNAS,EX$$$$XNAS
1297,0P000000H9,Applied Materials Inc,Applied Materials Inc,Semiconductor Equipment & Materials,Technology,AMAT,130.84,1.09E+11,126.1.AMAT,E0EXG$XNAS,EX$$$$XNAS
1298,0P0001K1DI,Applied Molecular Transport Inc Ordinary Shares,Applied Molecular Transport Inc Ordinary Shares,Biotechnology,Healthcare,AMTI,0.1428,5764252,126.1.AMTI,E0EXG$XNAS,EX$$$$XNAS
1299,0P0000ZJF0,Applied Optoelectronics Inc,Applied Optoelectronics Inc,Communication Equipment,Technology,AAOI,6.87,229063153,126.1.AAOI,E0EXG$XNAS,EX$$$$XNAS
1300,0P0001HE2G,Applied Therapeutics Inc,Applied Therapeutics Inc,Biotechnology,Healthcare,APLT,2.83,178641562,126.1.APLT,E0EXG$XNAS,EX$$$$XNAS
1301,0P0001MXPE,Applied UV Inc 10.50% PRF PERPETUAL USD 25 - Ser A,Applied UV Inc 10.50% PRF PERPETUAL USD 25 - Ser A,"Furnishings, Fixtures & Appliances",Consumer Cyclical,AUVIP,2.59,,126.1.AUVIP,E0EXG$XNAS,EX$$$$XNAS
1302,0P0001KM39,Applied UV Inc Ordinary Shares,Applied UV Inc Ordinary Shares,"Furnishings, Fixtures & Appliances",Consumer Cyclical,AUVI,0.2382,2346158,126.1.AUVI,E0EXG$XNAS,EX$$$$XNAS
1303,0P0001M324,AppLovin Corp Ordinary Shares - Class A,AppLovin Corp Ordinary Shares - Class A,Software - Application,Technology,APP,36.37,12649327172,126.1.APP,E0EXG$XNAS,EX$$$$XNAS
1304,0P000007ZZ,AppTech Payments Corp,AppTech Payments Corp,Software - Infrastructure,Technology,APCX,2.26,43051361,126.1.APCX,E0EXG$XNAS,EX$$$$XNAS
1305,0P0001IH4Z,Aprea Therapeutics Inc,Aprea Therapeutics Inc,Biotechnology,Healthcare,APRE,3.855,14404874,126.1.APRE,E0EXG$XNAS,EX$$$$XNAS
1306,0P00018DZC,Aptevo Therapeutics Inc,Aptevo Therapeutics Inc,Biotechnology,Healthcare,APVO,0.3232,3724465,126.1.APVO,E0EXG$XNAS,EX$$$$XNAS
1307,0P0001FCDY,知臨集團有限公司 Class A,Aptorum Group Ltd Class A,Biotechnology,Healthcare,APM,1.83,7633628,126.1.APM,E0EXG$XNAS,EX$$$$XNAS
1308,0P000003C6,Aptose Biosciences Inc,Aptose Biosciences Inc,Biotechnology,Healthcare,APTO,2.82,20644555,126.1.APTO,E0EXG$XNAS,EX$$$$XNAS
1309,0P0001OD5X,APx Acquisition Corp I Class A,APx Acquisition Corp I Class A,Shell Companies,Financial Services,APXI,11,119559913,126.1.APXI,E0EXG$XNAS,EX$$$$XNAS
1310,0P0001O10U,APx Acquisition Corp I Units (1 Ord Class A & 1/2 War),APx Acquisition Corp I Units (1 Ord Class A & 1/2 War),Shell Companies,Financial Services,APXIU,11.1,,126.1.APXIU,E0EXG$XNAS,EX$$$$XNAS
1311,0P000000UL,Apyx Medical Corp,Apyx Medical Corp,Medical Devices,Healthcare,APYX,2.44,84704225,126.1.APYX,E0EXG$XNAS,EX$$$$XNAS
1312,0P00016GOI,Aqua Metals Inc,Aqua Metals Inc,Waste Management,Industrials,AQMS,0.799,82952341,126.1.AQMS,E0EXG$XNAS,EX$$$$XNAS
1313,0P00019KBO,AquaBounty Technologies Inc,AquaBounty Technologies Inc,Farm Products,Consumer Defensive,AQB,2.561,9137422,126.1.AQB,E0EXG$XNAS,EX$$$$XNAS
1314,0P0001PX3Q,Aquaron Acquisition Corp,Aquaron Acquisition Corp,Shell Companies,Financial Services,AQU,10.66,48536579,126.1.AQU,E0EXG$XNAS,EX$$$$XNAS
1315,0P0001PK4H,Aquaron Acquisition Corp Units (1 Ordinary Shares &1 Rights),Aquaron Acquisition Corp Units (1 Ordinary Shares &1 Rights),Shell Companies,Financial Services,AQUNU,10.74,,126.1.AQUNU,E0EXG$XNAS,EX$$$$XNAS
1316,0P0001DZRL,Aquestive Therapeutics Inc,Aquestive Therapeutics Inc,Drug Manufacturers - Specialty & Generic,Healthcare,AQST,1.41,94085483,126.1.AQST,E0EXG$XNAS,EX$$$$XNAS
1317,0P00012DES,Aravive Inc,Aravive Inc,Biotechnology,Healthcare,ARAV,0.137,10078082,126.1.ARAV,E0EXG$XNAS,EX$$$$XNAS
1318,0P0001QOFG,ARB IOT Group Ltd,ARB IOT Group Ltd,Information Technology Services,Technology,ARBB,1.29,32287500,126.1.ARBB,E0EXG$XNAS,EX$$$$XNAS
1319,0P0001NIWY,Arbe Robotics Ltd,Arbe Robotics Ltd,Software - Infrastructure,Technology,ARBE,1.85,143382252,126.1.ARBE,E0EXG$XNAS,EX$$$$XNAS
1320,0P0000JKU6,Arbutus Biopharma Corp,Arbutus Biopharma Corp,Biotechnology,Healthcare,ABUS,1.76,294899723,126.1.ABUS,E0EXG$XNAS,EX$$$$XNAS
1321,0P00000405,ARCA biopharma Inc,ARCA biopharma Inc,Biotechnology,Healthcare,ABIO,1.96,28243880,126.1.ABIO,E0EXG$XNAS,EX$$$$XNAS
1322,0P00015YIC,Arcadia Biosciences Inc,Arcadia Biosciences Inc,Packaged Foods,Consumer Defensive,RKDA,3.89,4311800,126.1.RKDA,E0EXG$XNAS,EX$$$$XNAS
1323,0P000000IO,ArcBest Corp,ArcBest Corp,Trucking,Industrials,ARCB,87.99,2112514293,126.1.ARCB,E0EXG$XNAS,EX$$$$XNAS
1324,0P0001ODR5,Arcellx Inc,Arcellx Inc,Biotechnology,Healthcare,ACLX,31.93,1565380214,126.1.ACLX,E0EXG$XNAS,EX$$$$XNAS
1325,0P000000HW,Arch Capital Group Ltd,Arch Capital Group Ltd,Insurance - Diversified,Financial Services,ACGL,82.45,30750078984,126.1.ACGL,E0EXG$XNAS,EX$$$$XNAS
1326,0P0001MM6G,"Arch Capital Group Ltd 4.55% PRF PERPETUAL USD 25 - Ser G 1/1,000th Int","Arch Capital Group Ltd 4.55% PRF PERPETUAL USD 25 - Ser G 1/1,000th Int",Insurance - Diversified,Financial Services,ACGLN,17.25,,126.1.ACGLN,E0EXG$XNAS,EX$$$$XNAS
1327,0P0001BHYB,Arch Capital Group Ltd Deposit Shs Repr 1/1000th 5.45% Non-Cum Pfd Shs Series F,Arch Capital Group Ltd Deposit Shs Repr 1/1000th 5.45% Non-Cum Pfd Shs Series F,Insurance - Diversified,Financial Services,ACGLO,20.44,,126.1.ACGLO,E0EXG$XNAS,EX$$$$XNAS
1328,0P0001BNAU,Arcimoto Inc,Arcimoto Inc,Recreational Vehicles,Consumer Cyclical,FUV,0.615,5415626,126.1.FUV,E0EXG$XNAS,EX$$$$XNAS
1329,0P0001EK02,Arco Platform Ltd Class A,Arco Platform Ltd Class A,Education & Training Services,Consumer Defensive,ARCE,13.86,920137213,126.1.ARCE,E0EXG$XNAS,EX$$$$XNAS
1330,0P0000YR2W,Arcturus Therapeutics Holdings Inc,Arcturus Therapeutics Holdings Inc,Biotechnology,Healthcare,ARCT,19.23,511489904,126.1.ARCT,E0EXG$XNAS,EX$$$$XNAS
1331,0P0001J4M8,Arcutis Biotherapeutics Inc Ordinary Shares,Arcutis Biotherapeutics Inc Ordinary Shares,Biotechnology,Healthcare,ARQT,2.37,223144927,126.1.ARQT,E0EXG$XNAS,EX$$$$XNAS
1332,0P00013BF1,Ardelyx Inc,Ardelyx Inc,Biotechnology,Healthcare,ARDX,3.6,784306515,126.1.ARDX,E0EXG$XNAS,EX$$$$XNAS
1333,0P000000IB,Ares Capital Corp,Ares Capital Corp,Asset Management,Financial Services,ARCC,18.89,10756658129,126.1.ARCC,E0EXG$XNAS,EX$$$$XNAS
1334,0P0001AGXP,argenx SE ADR,argenx SE ADR,Biotechnology,Healthcare,ARGX,470.43,27209533782,126.1.ARGX,E0EXG$XNAS,EX$$$$XNAS
1335,0P0001NEG9,Argo Blockchain PLC ADR,Argo Blockchain PLC ADR,Capital Markets,Financial Services,ARBK,1.12,62837370,126.1.ARBK,E0EXG$XNAS,EX$$$$XNAS
1336,0P0001NONI,Arhaus Inc Class A,Arhaus Inc Class A,Home Improvement Retail,Consumer Cyclical,ARHS,8.36,1174162332,126.1.ARHS,E0EXG$XNAS,EX$$$$XNAS
1337,0P0001O2GK,Arisz Acquisition Corp,Arisz Acquisition Corp,Shell Companies,Financial Services,ARIZ,10.7201,55270198,126.1.ARIZ,E0EXG$XNAS,EX$$$$XNAS
1338,0P0001NTLB,Arisz Acquisition Corp Units (1 Ord Share & 1Right & 1 War),Arisz Acquisition Corp Units (1 Ord Share & 1Right & 1 War),Shell Companies,Financial Services,ARIZU,10.7,,126.1.ARIZU,E0EXG$XNAS,EX$$$$XNAS
1339,0P000000IN,Ark Restaurants Corp,Ark Restaurants Corp,Restaurants,Consumer Cyclical,ARKR,15.18,54711103,126.1.ARKR,E0EXG$XNAS,EX$$$$XNAS
1340,0P0001LEPQ,ARKO Corp Ordinary Shares - Class A,ARKO Corp Ordinary Shares - Class A,Specialty Retail,Consumer Cyclical,ARKO,7.64,906538372,126.1.ARKO,E0EXG$XNAS,EX$$$$XNAS
1341,0P0001RJKB,ARM Holdings PLC ADR,ARM Holdings PLC ADR,Semiconductors,Technology,ARM,50.17,51478376707,126.1.ARM,E0EXG$XNAS,EX$$$$XNAS
1342,0P0001NR5P,Armada Acquisition Corp I,Armada Acquisition Corp I,Shell Companies,Financial Services,AACI,10.68,86218027,126.1.AACI,E0EXG$XNAS,EX$$$$XNAS
1343,0P0001N4CB,Armada Acquisition Corp I Units (1 Ord & 1/2 War),Armada Acquisition Corp I Units (1 Ord & 1/2 War),Shell Companies,Financial Services,AACIU,10.65,,126.1.AACIU,E0EXG$XNAS,EX$$$$XNAS
1344,0P0001OFPZ,Arogo Capital Acquisition Corp Class A,Arogo Capital Acquisition Corp Class A,Shell Companies,Financial Services,AOGO,10.67,46413529,126.1.AOGO,E0EXG$XNAS,EX$$$$XNAS
1345,0P0001O5RK,Arogo Capital Acquisition Corp Units (1 Ord Share Class A & 1 War),Arogo Capital Acquisition Corp Units (1 Ord Share Class A & 1 War),Shell Companies,Financial Services,AOGOU,11.31,,126.1.AOGOU,E0EXG$XNAS,EX$$$$XNAS
1346,0P0001N9GX,Arqit Quantum Inc,Arqit Quantum Inc,Software - Infrastructure,Technology,ARQQ,0.4029,67005302,126.1.ARQQ,E0EXG$XNAS,EX$$$$XNAS
1347,0P0001KUXZ,Array Technologies Inc Ordinary Shares,Array Technologies Inc Ordinary Shares,Solar,Technology,ARRY,17.83,2693570968,126.1.ARRY,E0EXG$XNAS,EX$$$$XNAS
1348,0P0001M0E7,Arrival,Arrival,Auto Manufacturers,Consumer Cyclical,ARVL,0.99,18103510,126.1.ARVL,E0EXG$XNAS,EX$$$$XNAS
1349,0P000000J1,Arrow Financial Corp,Arrow Financial Corp,Banks - Regional,Financial Services,AROW,20.7,352583577,126.1.AROW,E0EXG$XNAS,EX$$$$XNAS
1350,0P000000J5,Arrowhead Pharmaceuticals Inc,Arrowhead Pharmaceuticals Inc,Biotechnology,Healthcare,ARWR,24.4,2615506784,126.1.ARWR,E0EXG$XNAS,EX$$$$XNAS
